OID_,PCL,MEAN,YEAR
1532,IND154,2.885195851325989,2024
1533,IND158,4.433103488041805,2024
1534,IND156,4.494537681341171,2024
1535,IND159,6.494500381605965,2024
1536,BEE019,5.702645369938442,2024
1537,IND151,4.253319621086122,2024
1538,IND150,3.939135551452637,2024
1539,IND152,4.446716490913840,2024
1540,IND149,3.345377411161151,2024
1541,IND218,4.003369140625000,2024
1542,MAN006,5.481323620852301,2024
1543,IND139,10.651428124483894,2024
1544,IND140,7.947355945905050,2024
1545,IND124,9.795683701833090,2024
1546,IND126,6.906787531716484,2024
1547,IND153,2.377706101962498,2024
1548,IND147,2.947255884899813,2024
1549,IND134,23.607457637786865,2024
1550,BEE015,9.964826107025146,2024
1551,IND163,6.580330825987316,2024
1552,IND223,8.598488821302141,2024
1553,IND168,6.295606374740601,2024
1554,IND123,16.776349663734436,2024
1555,IND157,3.296257432301839,2024
1556,IND144,12.538661766052245,2024
1557,IND142,24.653493608747212,2024
1558,IND145,9.295848697423935,2024
1559,IND230,24.773948322642934,2024
1560,IND024,7.801968932151794,2024
1561,IND208,6.735789537429810,2024
1562,IND210,1.925561547279358,2024
1563,IND228,4.589601993560791,2024
1564,IND227,8.012106513977050,2024
1565,IND224,39.014175415039062,2024
1566,IND023,7.063572713306972,2024
1567,IND076,15.946722290732644,2024
1568,BEE008,28.660698481968470,2024
1569,BEE013,16.248814105987549,2024
1570,IND166,12.792499688955454,2024
1571,BEE012,20.185421625773113,2024
1572,IND072,12.713156353187875,2024
1573,BEE014,12.002945955545623,2024
1574,IND089,3.374840183078118,2024
1575,IND088,3.561467080367240,2024
1576,IND086,1.569476172327995,2024
1577,BEE005,45.551114677247547,2024
1578,BEE004,47.582276916503908,2024
1579,IND095,2.432814592489813,2024
1580,IND132,10.889660449255079,2024
1581,BEE016,9.634467938850664,2024
1582,BEE020,6.090483283996583,2024
1583,BEE018,6.947798603459409,2024
1584,BEE002,20.792142536329177,2024
1585,BEE001,27.437607407030484,2024
1586,BEE003,19.147423447748650,2024
1587,BEE022,10.647018350873674,2024
1588,MAN079,18.994811630249025,2024
1589,MAN050,19.352599316551569,2024
1590,MAN003,14.463173309961954,2024
1591,MAN017,17.106391043890092,2024
1592,MAN044,21.936204043301668,2024
1593,MAN045,20.398312854766843,2024
1594,MAN002,22.837176481882732,2024
1595,MAN016,12.538994958665636,2024
1596,MAN004,10.238768577575684,2024
1597,MAN008,4.973693166460309,2024
1598,MAN015,5.876692240578786,2024
1599,MAN019,11.229075245235279,2024
1600,MAN011,4.853839058625071,2024
1601,MAN020,8.013154844443005,2024
1602,MAN027,6.680081748962403,2024
1603,MAN031,9.863346923481334,2024
1604,MAN032,6.716947117367307,2024
1605,MAN033,9.265684604644775,2024
1606,MAN034,8.129903475443522,2024
1607,MAN035,5.913507163524628,2024
1608,MAN036,9.012896556854249,2024
1609,MAN009,3.979013319368717,2024
1610,MAN022,4.772357463836670,2024
1611,MAN021,4.561317053708163,2024
1612,MAN026,5.242093937737601,2024
1613,MAN014,4.083551239967346,2024
1614,UNW014,5.580597148222082,2024
1615,UNW015,8.255151867866516,2024
1616,UNW017,6.772536595662435,2024
1617,UNW019,5.000416755676270,2024
1618,MAN013,4.552469421835507,2024
1619,UNW016,9.268585205078125,2024
1620,UNW013,10.569289061487940,2024
1621,UNW065,10.559772223234175,2024
1622,UNW020,7.432768315076828,2024
1623,UNW012,16.268686760506888,2024
1624,UNW003,21.545006721738783,2024
1625,UNW006,20.398734240514298,2024
1626,UNW007,19.861708153618704,2024
1627,UNW088,29.103196750987660,2024
1628,UNW076,21.767814858986508,2024
1629,UNW011,22.037898127237959,2024
1630,UNW068,9.591561893602046,2024
1631,UNW069,8.962579551222017,2024
1632,UNW060,5.744056933634990,2024
1633,UNW059,5.909286249643083,2024
1634,UNW057,5.675645729591106,2024
1635,UNW078,17.683122998192200,2024
1636,UNW095,17.771483285086497,2024
1637,UNW094,18.162958145141602,2024
1638,UNW096,17.700929217868381,2024
1639,UNW008,19.380334854125977,2024
1640,UNW091,18.358605384826660,2024
1641,UNW092,18.800465583801270,2024
1642,UNW005,20.742635279688336,2024
1643,UNW093,19.674429893493652,2024
1644,UNW004,19.911559670372352,2024
1645,UNW061,4.860926935854887,2024
1646,UNW028,9.409537481580463,2024
1647,UNW024,6.479514512148770,2024
1648,UNW021,5.749116977055866,2024
1649,UNW023,5.176451577080621,2024
1650,UNW022,4.873433748881022,2024
1651,UNW042,6.987841134375715,2024
1652,UNW039,4.481113412550517,2024
1653,UNW030,7.434933807231764,2024
1654,UNW026,8.493380174040794,2024
1655,UNW027,9.663531939188639,2024
1656,MAN023,4.692111968994141,2024
1657,MAN024,5.781130723550287,2024
1658,MAN025,5.492735624313354,2024
1659,UNW025,7.348877286911009,2024
1660,UNW031,6.284239673614502,2024
1661,UNW033,5.979818512411678,2024
1662,UNW032,5.890515184402464,2024
1663,MAN040,13.818457310016340,2024
1664,MAN038,3.512010328586285,2024
1665,UNW035,6.116883791410006,2024
1666,UNW036,3.817315936088563,2024
1667,UNW029,8.587628330503192,2024
1668,UNW034,8.013285268711144,2024
1669,UNW037,3.654330015182495,2024
1670,MAN082,19.241100549697876,2024
1671,MAN041,15.755982034346637,2024
1672,MAN037,5.092445468080454,2024
1673,MAN039,11.386436158960514,2024
1674,MAN046,13.424550983267771,2024
1675,MAN047,5.762440530877364,2024
1676,UNW038,3.507249243557454,2024
1677,UNW041,5.358954489231109,2024
1678,UNW043,6.514707443041678,2024
1679,UNW045,5.347259223461150,2024
1680,UNW081,12.577876538038254,2024
1681,UNW040,2.775813290567110,2024
1682,UNW080,12.806651353836058,2024
1683,MAN083,23.144897188459122,2024
1684,MAN080,18.471654891967773,2024
1685,UNW053,7.548497822325108,2024
1686,UNW052,7.553862861224584,2024
1687,MAN049,18.361714488368928,2024
1688,MAN057,17.016663670539856,2024
1689,MAN056,16.447719497680659,2024
1690,MAN055,17.320747511727468,2024
1691,MAN051,19.103392016503122,2024
1692,MAN053,19.157876139101777,2024
1693,UNW049,25.500719872387975,2024
1694,MAN058,18.664513323042129,2024
1695,MAN078,20.244459152221680,2024
1696,MAN052,19.705122375488283,2024
1697,UNW047,7.123967647552490,2024
1698,UNW044,4.734770298004150,2024
1699,UNW046,4.922700881958008,2024
1700,MAN054,17.683415222167969,2024
1701,UNW054,6.168047678179858,2024
1702,UNW055,4.490574857463007,2024
1703,UNW051,8.891604602336882,2024
1704,UNW058,2.264091622829437,2024
1705,UNW056,1.204255593674523,2024
1706,UNW062,5.955866392563890,2024
1707,UNW082,5.001428633928299,2024
1708,UNW066,7.902893522952465,2024
1709,UNW079,6.938527724322150,2024
1710,UNW070,13.134144868169514,2024
1711,UNW067,21.539550399780268,2024
1712,UNW064,9.113955179850260,2024
1713,UNW063,6.199970245361328,2024
1714,UNW084,4.386197805404663,2024
1715,UNW085,12.164374263469991,2024
1716,UNW071,9.845367355166740,2024
1717,UNW075,16.557979757135570,2024
1718,UNW097,13.219337159937080,2024
1719,UNW074,9.258942240760438,2024
1720,UNW073,8.594742264066424,2024
1721,UNW072,9.813385413243219,2024
1722,UNW077,31.863104502360027,2024
1723,UNW087,10.521886825561523,2024
1724,UNW086,10.762217521667480,2024
1725,MAN012,3.631765365600586,2024
1726,UNW018,4.944183349609375,2024
1727,MAN029,5.080887413024902,2024
1728,MAN030,2.818572282791138,2024
1729,UNW002,18.813788677645224,2024
1730,LNP003,9.632682681083679,2024
1731,LNP119,11.946286201477051,2024
1732,LNP120,15.102473470899794,2024
1733,LNP015,20.754215483969823,2024
1734,LNP039,16.719878409519662,2024
1735,LNP061,13.326658044542587,2024
1736,LNP049,22.674701897303265,2024
1737,LNP092,15.643175601959229,2024
1738,LNP090,15.879488150278727,2024
1739,LNP091,16.118081887563068,2024
1740,LNP118,11.577306230862936,2024
1741,LNP005,10.624391264385649,2024
1742,LNP016,20.220610230057328,2024
1743,LNP014,12.849562406539917,2024
1744,LNP006,10.268069093877619,2024
1745,LNP007,18.271526447240841,2024
1746,LNP009,8.907507859743559,2024
1747,LNP008,20.475107987721760,2024
1748,LNP084,25.046991850200452,2024
1749,LNP083,25.397778004139393,2024
1750,LNP013,14.672236442565918,2024
1751,LNP025,25.795679931640624,2024
1752,LNP033,26.123147964477539,2024
1753,LNP035,24.166680335998535,2024
1754,LNP034,27.648106098175049,2024
1755,LNP038,26.996722279172953,2024
1756,LNP020,9.773735046386719,2024
1757,LNP036,22.553760528564453,2024
1758,LNP026,23.707563099108238,2024
1759,LNP121,17.935350481669108,2024
1760,LNP037,24.484706878662109,2024
1761,LNP032,30.126558997414328,2024
1762,LNP046,14.238451004028315,2024
1763,LNP045,10.220815809149492,2024
1764,LNP029,16.993263085683189,2024
1765,LNP030,21.706235885620117,2024
1766,LNP031,25.181634902954102,2024
1767,LNP050,6.038757845759393,2024
1768,LNP044,7.730075550079346,2024
1769,LNP042,19.119214256604515,2024
1770,LNP040,21.271999359130859,2024
1771,LNP047,17.305978775024418,2024
1772,LNP043,9.655861117623068,2024
1773,LNP058,7.988740784781319,2024
1774,LNP059,10.031027317047119,2024
1775,LNP060,9.390118598937988,2024
1776,LNP062,6.414566904306412,2024
1777,LNP041,15.093195676803589,2024
1778,LNP051,7.408628622690836,2024
1779,LNP048,16.705916881561279,2024
1780,LNP057,6.308881282806396,2024
1781,LNP123,6.311969280242920,2024
1782,LNP053,5.255327939987183,2024
1783,LNP054,4.500884056091309,2024
1784,LNP055,4.172000765800476,2024
1785,LNP004,7.135224431753159,2024
1786,LNP086,26.098036420815305,2024
1787,LNP001,10.959893544514975,2024
1788,LNP002,10.613792419433594,2024
1789,UNW001,17.907936073211300,2024
1790,BEE007,17.235904693603516,2024
1791,UNW048,6.249475484424165,2024
1792,MAN048,16.650310183680336,2024
1793,BLK066,8.746454334259033,2024
1794,BLK156,4.177351713180542,2024
1795,BLK157,1.864153471860019,2024
1796,BLK133,2.897782345612844,2024
1797,IND240,5.221701234579086,2024
1798,IND102,2.034182033231182,2024
1799,IND103,7.365456930023026,2024
1800,LAW189,11.575777292251587,2024
1801,LNP085,25.519472312927245,2024
1802,FSL216,3.117139577865601,2024
1803,PLC165,7.282686136102161,2024
1804,UNW050,16.580702569225039,2024
1805,LNP019,8.781520737542049,2024
1806,LNP024,20.465394526111844,2024
1807,LNP027,20.057137489318848,2024
1808,LNP010,7.609342835166237,2024
1809,LNP130,15.569172668457032,2024
1810,LNP132,15.871786005356734,2024
1811,LNP131,10.355119866984229,2024
1812,LAW147,9.876112256731304,2024
1813,LAW190,17.008956134319305,2024
1814,LAW118,16.229789977849915,2024
1815,LAW101,9.674125035603844,2024
1816,BLK076,3.024865365028382,2024
1817,BLK158,4.556528874805996,2024
1818,MAN001,17.663869123511937,2024
1819,MAN043,15.437206930584379,2024
1820,MAN007,9.818950849243361,2024
1821,MAN042,14.566934663422256,2024
1822,MAN085,16.518458924642410,2024
1823,MAN018,12.694810867309569,2024
1824,IND188,37.136897828843857,2024
1825,IND241,2.180237641930580,2024
1826,IND243,6.136103736835977,2024
1827,IND221,67.192638003949043,2024
1828,IND242,22.712687403815135,2024
1829,IND205,5.843432426452637,2024
1830,LNP028,16.510261788660166,2024
1831,LNP022,13.382816791534424,2024
1832,LNP021,14.522965325249567,2024
1833,LNP011,12.604088698493106,2024
1834,LNP023,13.959927260875704,2024
1835,LNP136,12.820383071899414,2024
1836,LNP018,7.688495014024817,2024
